3313,3267.930000
3313,3267.244000
3313,3267.352000
3313,3267.046000
3313,3267.752000
3313,3267.246000
3313,3267.138000
3313,3267.404000
3313,3266.846000
3313,3267.434000
3313,3267.616000
3313,3267.164000
3313,3266.552000
3313,3266.902000
3313,3267.462000
3313,3267.772000
3313,3267.538000
3313,3267.232000
3313,3267.260000
3313,3266.904000
3313,3266.712000
3313,3267.044000
3313,3266.668000
3313,3266.396000
3313,3267.304000
3313,3267.042000
3313,3266.888000
3313,3267.366000
3313,3267.812000
3313,3267.660000
3313,3267.454000
3313,3267.058000
3313,3267.842000
3313,3267.098000
3313,3267.616000
3313,3267.622000
3313,3267.576000
3313,3267.776000
3313,3267.474000
3313,3267.648000
3313,3266.978000
3313,3267.234000
3313,3267.736000
3313,3267.730000
3313,3268.374000
3313,3268.242000
3313,3267.492000
3313,3268.314000
3313,3268.524000
3313,3268.246000
3313,3268.858000
3313,3268.692000
3313,3268.780000
3313,3269.240000
3313,3269.204000
3313,3269.124000
3313,3269.006000
3313,3269.758000
3313,3269.092000
3313,3268.920000
3313,3268.552000
3313,3268.816000
3313,3268.964000
3313,3269.202000
3313,3269.090000
3313,3268.954000
3313,3268.796000
3313,3269.174000
3313,3269.204000
3313,3269.430000
3313,3268.664000
3313,3269.080000
3313,3268.892000
3313,3269.434000
3313,3269.402000
3313,3268.988000
3313,3269.204000
3313,3269.272000
3313,3269.378000
3313,3269.270000
3313,3269.134000
3313,3269.002000
3313,3269.326000
3313,3269.810000
3313,3269.676000
3313,3269.524000
3313,3269.390000
3313,3268.894000
3313,3268.606000
3313,3269.416000
3313,3269.044000
3313,3268.490000
3313,3268.072000
3313,3268.652000
3313,3269.124000
3313,3269.022000
3313,3269.170000
3313,3268.842000
3313,3268.204000
3313,3268.388000
3313,3268.672000
3313,3268.006000
3313,3268.148000
3313,3267.720000
3313,3268.326000
3313,3268.254000
3313,3268.168000
3313,3267.502000
3313,3268.344000
3313,3267.956000
3313,3268.002000
3313,3267.902000
3313,3267.890000
3313,3268.168000
3313,3267.618000
3313,3267.984000
3313,3267.304000
3313,3267.840000
3313,3267.958000
3313,3267.976000
3313,3267.918000
3313,3267.898000
3313,3268.198000
3313,3268.790000
3313,3268.740000
3313,3268.626000
3313,3268.748000
3313,3268.030000
3313,3267.986000
3313,3268.056000
3313,3268.256000
3313,3268.620000
3313,3268.008000
3313,3268.498000
3313,3268.304000
3313,3268.090000
3313,3268.998000
3313,3268.674000
3313,3268.636000
3313,3268.764000
3313,3268.294000
3313,3268.950000
3313,3268.544000
3313,3268.460000
3313,3268.790000
3313,3268.618000
3313,3268.854000
3313,3268.186000
3313,3268.554000
3313,3268.438000
3313,3268.230000
3313,3268.290000
3313,3268.304000
3313,3268.632000
3313,3268.706000
3313,3268.834000
3313,3269.058000
3313,3268.400000
3313,3268.546000
3313,3268.508000
3313,3268.110000
3313,3267.852000
3313,3268.278000
3313,3268.240000
3313,3268.344000
3313,3268.424000
3313,3267.134000
3313,3268.154000
3313,3268.238000
3313,3268.256000
3313,3268.062000
3313,3267.822000
3313,3268.736000
3313,3268.602000
3313,3268.486000
3313,3269.002000
3313,3267.970000
3313,3268.898000
3313,3268.930000
3313,3268.590000
3313,3269.004000
3313,3269.682000
3313,3268.804000
3313,3269.554000
3313,3269.296000
3313,3268.204000
3313,3268.762000
3313,3269.428000
3313,3268.810000
3313,3269.408000
3313,3268.666000
3313,3268.850000
3313,3268.246000
3313,3268.422000
3313,3268.444000
3313,3268.716000
3313,3268.738000
3313,3268.296000
3313,3268.464000
3313,3268.390000
3313,3268.478000
3313,3268.146000
3313,3268.310000
3313,3268.176000
3313,3268.856000
3313,3268.702000
3313,3269.014000
3313,3268.834000
3313,3268.776000
3313,3268.930000
3313,3269.058000
3313,3268.980000
3313,3268.816000
3313,3269.278000
3313,3268.630000
3313,3268.954000
3313,3269.222000
3313,3268.800000
3313,3269.308000
3313,3268.902000
3313,3268.852000
3313,3269.270000
3313,3269.044000
3313,3268.588000
3313,3269.704000
3313,3269.628000
3313,3269.596000
3313,3269.660000
3313,3269.216000
3313,3268.994000
3313,3269.904000
3313,3270.110000
3313,3269.876000
3313,3270.446000
3313,3269.972000
3313,3270.166000
3313,3269.972000
3313,3269.892000
3313,3269.484000
3313,3270.642000
3313,3270.520000
3313,3270.352000
3313,3270.686000
3313,3270.682000
3313,3270.870000
3313,3270.616000
3313,3270.848000
3313,3270.348000
3313,3270.496000
3313,3270.400000
3313,3269.912000
3313,3269.786000
3313,3270.248000
3313,3270.444000
3313,3270.278000
3313,3270.276000
3313,3270.944000
